岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
AI Agent应用工程师,成都卓影科技股份有限公司,1.5-1.8万,成都·武侯·桂溪,3-5年,本科,民营,300-499人,软件/IT服务,,职位描述 岗位职责：1. Agent 架构设计与落地：负责 AI Agent 的技术方案设计与核心架构的搭建，探索和引入业界前沿的 Agent 框架及相关技术，并确保其在百万级用户产品中的高效、稳定运行。2. Agent 产品开发：作为核心成员参与 AI 产品的产品迭代，基于低代码平台与高代码平台完成AI产品POC、功能验证、生产上线的全过程，专注于 Agent 功能的开发与实现，包括 Agent架构设计、工作流设计、任务规划（Planning）、工具调用（Tool-use）、记忆（Memory）、Skills、上下文工程、多智能体协作、和自主学习等关键模块。3. 持续跟进大语言模型、AI Agent 等领域的最新技术进展，进行前瞻性的技术预研和原型验证，为产品的未来发展方向提供技术驱动力。4． 性能优化与工程实践：.负责 Agent 服务的性能分析与优化，解决在实际应用中遇到的工程挑战，提升系统的响应速度、稳定性和资源利用率。5. 团队协作：与产品经理、数据工程、后端工程师、客户端开发团队紧密合作，共同推动项目落地。同时，积极参与团队内部的技术分享，共同促进团队成长。 任职要求： 1.统招本科及以上学历，计算机科学、软件工程或其他相关专业。 2.具备扎实的编程基础，至少精通一种主流语言(Java、Python)，熟悉主流的 Web 服务框架（如 Springboot、FastAPI 等）。 3.深入理解大语言模型（LLM）的工作原理，并具备基于 LLM 进行应用开发的实践经验。 4.熟悉至少一种主流的 Agent 开发框架（如 LangChain4j / Spring-AI / LangGraph /AgentSope/AutoGen等），并有实际的项目落地经验。 5. 具备优秀的软件架构设计能力和系统性思维，能够独立负责复杂系统的设计与开发。 6.对前沿技术充满热情，具备出色的学习能力和分析问题、解决问题的能力。 7.良好的沟通能力和团队协作精神，能够适应快节奏的工作环境。 加分项： 有大规模、高并发系统设计与开发经验者优先。 熟悉模型微调（Fine-tuning）、RAG等相关技术者优先。
Sales Manager - Service,ABB,面议,成都·武侯·玉林,3-5年,本科,外商独资,10000人以上,仪器仪表,优选雇主,"职位描述 Reporting to:Service Sales ManagerYour role and responsibilities In this role, you will have the opportunity to ensure successful implementation of the service sales strategy for the assigned area. Each day, you will ensure profitable achievement of qualitative and quantitative targets related to Life Cycle Management (LCM) and service products and solutions. You will also showcase your expertise by determining account and acquisition plans to support growth.The work model for the role is: {onsite} You will be mainly accountable for:● Creating, planning, and implementing service sales strategies by increasing the Installed Base (IB) penetration through effective utilization of IB database.● Participating in negotiations of major contracts to secure service sales volume.● Ensuring the setting, periodic-review, and achievement of service sales targets by providing cost effective solutions to the customers and initiating improvement plans as needed● Obtaining feedback on sales development, distributing of resources for service sales activities, and reporting current market status.Qualifications for the role ● You are highly skilled in Automation or electrification in the {Energy industry} market● You have 5 years of experience in {power, oil & gas, or chemical} as sales leader● Possess an enhanced knowledge of {Microsoft office, salesforce}● You are passionate about / you are captivated by / you are innovative around {digital applications}● Degree in / Have a demonstrated track record in / Extensive knowledge of / Proven experience of {insert specific degree, qualification} in {insert subject}● You are at ease communicating in {Chinese and English}What’s in it for you?We want you to bring your full self to work—your ideas, your energy, your ambition. You’ll have the tools and freedom to grow your skills, shape your path, and take on challenges that matter. Here, your work creates impact you can see and feel, every day. More about us As a pivotal division within ABB Energy Industries, PAEN (Process Automation Energy Industries) leads the transformation of global energy and industrial sectors through cutting-edge automation, electrification, and digital solutions. We specialize in delivering integrated systems for process industries—spanning oil and gas, chemicals, pharmaceuticals, and renewable energy—to optimize efficiency, sustainability, and operational resilience. Our innovations, such as Ethernet-APL-enabled process automation platforms and AI-driven energy management systems, empower clients to achieve carbon neutrality and future-ready operations.Call to ActionJoin us. Be part of the team where progress happens, industries transform, and your work shapes the world. Run What Runs the World."
Agent研发工程师,成都市登禄电力科技有限公司,1.5-2.5万,成都·温江·金马,3-5年,本科,民营,20-99人,仪器仪表,,"职位描述 必备技能：1.本科及以上学历,计算机科学、人工智能、模式识别、数学等相关专业;2.扎实的理论基础（监督学习、无监督学习、强化学习、深度学习等概念),熟悉传统模型(如SVM,集成树、CNN、LSTM、BERT、Embedding、Reranker等）;3.精通Python/C++编程,熟悉数据结构与算法设计;4.熟练掌握PyTorch深度学习框架,具备独立搭建CNN/RNN/Transformer等模型的经验，具有大模型微调经验；5.具有语义校验、文本分类、实体识别、文本匹配、语义相似度计算NLP任务的实践经验。熟悉常见的NLP工具库（如Hugging Face Transformers, spaCy, NLTK等），了解图像处理工具库（如Opencv）;6.熟练使用LangChain、LangGraph等工具搭建工作流，熟悉短期记忆、长期记忆架构。7.熟练应用MINERU、PPOCR、VLM等模型解决多模态图像特征提取、转换、分割等问题;具有搭建多模态RAG的实战项目经历，具有多智能体搭建经验，具有知识图谱RAG相关知识。岗位职责：1.核心算法研发：基于 PyTorch 框架，设计并实现深度学习模型，涵盖自然语言处理（NLP）领域，重点解决语义校验、图像识别、多模态文本特征提取、跨文本知识图谱构建等关键问题;2.模型优化与落地：针对实际业务场景进行算法优化，提升模型准确率与推理效率，推动算法在本地的部署应用;3.数据处理与分析:参与数据清洗、标注及特征工程，构建高质量训练数据集，结合 Pandas、NumPy 等工具进行数据可视化与统计分析;4.跨团队协作：与产品、研发、测试团队紧密合作，将技术需求转化为可落地的解决方案，确保项目按时交付并达到业务目标。8.强烈的技术好奇心与自主学习能力;具备跨团队协作及复杂问题拆解能力;优秀的逻辑思维与数据敏感性。 年龄：26-40岁 上班时间：早上8点30-下午5点30，双休，节假日正常休息，15天春节假期 节日福利、带薪年假、五险、生日福利、员工旅游、项目提成、职位晋升、年终奖"
Power BI开发工程师（外企、双休、一周两天居家）,纬致科技(北京)有限公司,1.3-1.5万,成都·武侯·桂溪,3-5年,大专,港澳台公司,1000-9999人,软件/IT服务,,"职位描述 工作职责1. 开发和维护Power BI仪表板和Python报告。2. 在DevOps环境中管理完整的软件交付生命周期，包括编码、测试、部署和支持。3. 将用户需求转换为软件需求。任职要求：1. 3年以上相关工作经验2. 良好的英语听说读写能力。3. 较强的沟通和学习能力。4. 熟练掌握Power BI报表开发5. 具有SQL数据库和数据建模的实践经验。（sql mi, rdb）6. 扎实的Python编程背景7. 熟悉容器编排（AKS）和一般的云概念（Azure AKS， Blob存储）8. 对敏捷方法的工作理解（更佳）9. Confluence：有JIRA和Confluence的经验（优先考虑）10. 有Power automation工作流程经验（优先考虑）"
AI Agent 开发程序员,四川晟昇文化传播有限公司,6000-11000元,成都·金牛·西华,3-5年,本科,20-99人,广播/电视/影视,,,职位描述 工作职责1. 负责AI Agent系统的核心功能开发，包括智能交互逻辑、任务规划与执行模块的设计与实现。2. 结合公司业务场景，定制AI Agent的能力模型与交互流程。3. 优化AI Agent的多模态数据处理能力（文本、语音、视频），提升系统的响应速度与交互自然度。4. 与产品、算法团队协作，将AI Agent技术落地到具体业务场景，推动技术方案的迭代与优化。任职要求1. 本科及以上学历，有AI项目经验者优先。计算机、人工智能、软件工程或相关专业，具备扎实的编程基础。2. 精通Python/Java等编程语言，熟悉LLM（大语言模型）、多智能体系统、强化学习等AI Agent核心技术栈。3. 有AI Agent、智能对话系统或自动化流程开发经验者优先，了解智能体的决策逻辑与架构设计.4. 具备良好的问题分析能力与团队协作精神，能独立完成复杂模块的设计与开发。 待遇： 9:00--18:00，周末单双休，法定假日正常休。享受五险一金。
AI提问工程师/产业规划支持,西部牦牛產業集團(澳門)科技有限公司,1-2万,成都·金牛·金泉,1-3年,大专,20-99人,互联网电商,,,职位描述 【岗位职责】1. 负责AI智能体的日常提问、方案提交、方案验证，持续优化AI回答准确性与实用性。2. 根据公司业务场景设计高质量提示词，提升AI理解与输出效果。3. 收集业务部门使用反馈，对AI进行知识补充、逻辑修正、错误纠正，完成AI模型的持续“喂养”与培养。4. 为员工提供AI使用指导，沉淀最佳实践，推动公司AI工具普及与效率提升。5. 负责企业知识库、文档资料的结构化整理与入库，让AI更懂公司、更懂业务。6. 利用AI协助开展产业规划、项目调研、产业链分析，参与撰写规划报告、实施方案、汇报材料。7. 使用AI建立并维护产业信息库、数据台账、案例库，为业务板块提供数据支持与决策参考。【任职要求】1. 大专及以上学历，专业不限，1年以上相关工作经验优先。2. 熟练使用主流AI工具，有AI提问/调教经验优先。3. 逻辑清晰、文字表达能力强，擅长提炼问题、优化指令、梳理结构。4. 细心负责，学习能力强，对新工具、新技术有浓厚兴趣。5. 具备基础的数据整理、总结汇报能力。6. 有企业内部AI落地、知识库建设、提示词优化经验者优先录用。7. 产业规划方向从业经验优先。【薪资范围】10k起，条件优秀者可面议
AI应用工程师,成电光信,1.5-2万·13薪,成都·郫都·犀浦,1-3年,本科,民营,100-299人,通信/网络设备,已上市,职位描述 岗位职责1.负责基于大语言模型（LLM）的AI应用开发与落地，包括但不限于智能问答、知识库、文档编写等业务场景。2.设计并实现RAG系统，优化检索召回、重排、上下文注入等关键环节。3.至少熟悉一种增强检索框架、熟悉提示词工程、问题分解。4.了解、熟悉微调，包括 LoRA、QLoRA、全参微调等，提升模型在垂直领域的效果。5.构建评估体系，对RAG和微调效果进行自动化与人工评测，持续迭代。6.与产品、后端、数据团队协作，将AI能力封装为稳定、低延迟的API服务。7.具备扎实的编程与工程能力，熟悉使用python。任职要求1.计算机、软件工程、人工智能等相关专业本科及以上学历，2年以上AI/机器学习相关开发经验。2.熟练使用Python，掌握至少一种深度学习框架（PyTorch/TensorFlow）。3.熟悉常见大模型（如Qwen、Llama、ChatGLM、DeepSeek等）的原理与使用。4.深入理解RAG流程：文档解析 -> 切片 -> Embedding -> 向量检索 -> 重排 -> 上下文构造 -> LLM生成。5.熟练使用至少一种RAG框架（LangChain、LlamaIndex、RAGFlow等）。6.了解向量数据库（Milvus、Chroma、Pinecone、Qdrant等）及其性能调优。7.有处理检索效果不佳（低召回/低精准）的实际优化经验，如混合检索、查询改写、HyDE等。8.了解数据准备（清洗、标注等）、提示工程、训练参数调优、模型合并与部署。9.能解决微调中常见的过拟合、灾难性遗忘等问题。
Agent 应用工程师,成都柔水文旅科技集团有限公司,8000-15000元,成都·武侯·桂溪,1-3年,本科,民营,100-299人,旅游服务,,职位描述 岗位职责：1、主导 Seede AI 智能设计 Agent 的全流程开发，负责需求拆解、技术方案设计、模型 / 能力调优、效果迭代优化，持续提升 Agent 的生成成功率、输出质量与用户体验；2、搭建高效、可复用的设计场景 Agent 技术基础设施，包括工具调用框架、记忆管理、多 Agent 协作、流程编排、效果评估等模块，沉淀可复用的技术组件与最佳实践；3、跟进 LLM/Agent 领域前沿技术，探索 RAG、Function Calling、Multi-Agent 等技术在设计场景的创新应用，推动产品智能化升级；4、参与 Agent 系统的线上运维与性能优化，保障系统的稳定性、可观测性与商业化落地能力，支撑业务规模化发展。 任职资格： 1、拥有 1 年以上 LLM 应用开发经验，熟悉 LangChain、LlamaIndex、OpenAI Function Calling、MCP、RAG、Memory 或 Multi-Agent 等至少一个方向，有实际 Agent 项目落地经验者优先； 2、具备端到端 LLM 应用全流程能力，可独立完成从 Prompt 优化、数据标注、模型微调、效果评估到线上 A/B 测试的完整闭环； 3、英语读写流畅，可快速跟进并复现 LLM/Agent 领域最新研究成果，将前沿技术转化为业务可用的解决方案。 4、参与过 Star 数 > 1k 的开源 LLM/Agent 项目，有开源贡献经验者优先； 5、具备全栈开发经验，熟悉后端服务框架（如 FastAPI/Go）、数据库（如 MySQL/Redis），可独立完成 Agent 相关服务的开发与部署； 6、熟悉 Vibe coding 或相关 AI 辅助工程栈，具备高效的工程落地能力； 7、有设计工具、AIGC、低代码 / 无代码平台相关开发经验； 8、具备用户导向的产品思维，对产品用户体验有强敏感度。
Business Development Manager/ Land ( 成都）,全球国际货运代理（中国）有限公司,8000-13000元·13薪,成都·锦江·春熙路,3-5年,大专,外商独资,10000人以上,货运物流,,"职位描述 Position Accountabilities:⚫ Responsibility for achieving Sales targets⚫ To work with product team to develop existing clients or potential clients on LandTransport business include: Domestic Road/ Asia Landbridge/ Eurasia Landbridge ingenerating and concluding transportation business opportunities⚫ Delivers co-ordination of end-to-end business development process:✓ Customer interface with the aim to build good customer/corporate relationships✓ Pricing / commercial analysis✓ Proposal generation✓ Close work with branch field sales to develop land opportunities for growth target⚫ Identification of potential customers and building relationships through proactive &reactive business proposalsRequirement:⚫ Passionate; Ambition; Target result driven; Under pressure⚫ Minimum 2 years’ experience in related industry, Express/Linehaul/LTL/Truckingplatform background is preferred⚫ Experience in 3PL Contract Management, transportation operation⚫ Familiar with local logistics market, competition, and customer/product category ispreferred⚫ Good communication skills and Excellent interpersonal skills⚫ Ability to work effectively in a customer driven deadline environment⚫ Own sales distribution channels and customer resources would be an advantageKPI measurement:⚫ Target contract/realized revenue fulfillment monthly or quarterly⚫ Sales call and customer visit daily or weekly⚫ Qualified RFQ or enquiry weekly and monthly⚫ Pipeline and sales cloud quality and maintenance"
高级RAG工程师（Agent方向）,成都迈思信息技术有限公司,1.2-1.6万,成都·锦江·锦官驿,5-10年,大专,民营,1000-9999人,软件/IT服务,,职位描述 岗位职责1、负责企业级知识库问答系统（RAG）的整体设计与核心模块开发，涵盖文档解析、文本切片策略、Embedding生成、向量索引构建、检索召回及大模型生成的全链路实现。2、处理多格式、多模态的非结构化数据（PDF、Word、Markdown、Excel等），编写高效稳定的ETL脚本，持续提升入库数据质量，为知识库效果奠定坚实基础。3、优化向量检索与关键词检索的混合策略（Hybrid Search），引入重排序（Re-ranking）模型，结合查询改写、多路召回等手段，持续提升知识检索的准确率与召回率。4、基于LangChain、LangGraph、LlamaIndex等主流框架构建AI Agent及业务工作流，实现任务规划、工具调用、多轮对话与自动化流程控制，将大模型能力深度集成到实际业务系统。5、负责开源大模型（Qwen、Llama、ChatGLM等）的本地化部署与推理加速（量化、vLLM等），持续优化提示词工程，探索轻量级微调（LoRA）以提升场景适配能力。任职要求1、大专及以上学历，5年以上后端或AI应用开发经验，其中至少1年专注于RAG或智能体项目并完成上线交付。2、精通Python，熟悉FastAPI/Flask/Django等Web框架，掌握Docker、Kubernetes、Git、CI/CD等工程化工具。3、熟悉Agent开发框架（LangChain/LangGraph/AutoGen/CrewAI/Semantic Kernel），能独立设计ReAct、Plan-and-Execute等流程及工具调用。4、深入理解RAG原理，有完整Pipeline搭建与优化经验，熟悉Embedding模型（BGE/Sentence-BERT等）及混合检索策略（稀疏+密集）。5、熟悉主流向量数据库（Milvus/Qdrant/Weaviate/Pinecone）的部署与性能调优，了解Elasticsearch/OpenSearch等搜索引擎。6、熟悉主流开源大模型（Qwen/Llama/ChatGLM）的API调用或本地部署，掌握提示词工程、推理优化（量化/vLLM）及轻量级微调（LoRA）。7、有完整的知识库问答系统或智能客服项目落地经验，熟悉多格式文档解析、数据清洗与ETL流程。8、有复杂业务系统集成经验（多系统接口调用、工具编排、自动化流程控制），或NL2SQL、GraphRAG、高可用生产系统实践经验者优先。Java基础扎实，精通多线程、并发、集合、网络、io等基础知识；9、熟悉JAVA EE规范，熟练Spring、SpringMVC、Mybatis、SpringBoot、Spring Cloud 、Dubbo等框架开发；10、熟悉Oracle、Mysql数据库，熟练使用SQL，会一定的SQL调优；11、熟悉常用安全协议（SSL/HTTPS等），对nginx（openresty）能熟练配置和使用12、熟悉分布式、缓存、消息中间件等机制，熟练使用主流的中间件，如RocketMQ、Kafka；13、有较强的工作责任心和良好的沟通协调能力，能在压力下独立解决问题。
Agent测试及训练、提示词调优实习生,成都护园科技有限公司,100-150元/天,成都·双流·兴隆,经验不限,本科,民营,20-99人,软件/IT服务,,"职位描述 一、岗位概述我们是智能体应用研发团队，正在寻找对AI充满热情的实习生加入。你将直接参与大语言模型（LLM）的测试验证、训练数据构建、提示词（Prompt）调优等核心工作，是AI产品从0到1过程中的关键角色。这不是""标注民工""岗位——你会真正理解模型为什么这样回答，学会用数据驱动的方式优化AI表现，成长为懂技术、懂产品、懂数据的AI复合型人才。二、岗位职责2.1 AI测试与验证（40%）- 模型效果测试：设计并执行大语言模型的功能测试、效果评测，覆盖问答准确性、逻辑连贯性、安全性等维度- 测试用例构建：针对业务场景（客服、写作、代码生成等）构建测试集，覆盖正常case、边界case、攻击case- Bug分析与归因：对模型异常回复进行深度分析，定位是数据问题、Prompt问题还是模型能力边界问题2.2 数据标注与训练支持（20%）- 数据标注执行：根据标注规范完成文本、对话、代码等类型数据的精准标注- 数据质量把控：对标注结果进行质检，识别错误并推动修正，确保训练数据质量- 标注规范优化：基于标注实践反馈，参与迭代标注标准和流程，提升效率- 数据清洗处理：使用Python/SQL进行数据去重、去噪、格式标准化等预处理2.3 提示词（Prompt）调优（40%）- Prompt设计与优化：针对业务场景设计高质量Prompt，通过迭代调优提升模型输出质量- Few-shot示例构建：为特定任务设计示例样本，提升模型在垂直领域的表现- Prompt效果评测：建立Prompt效果评估体系，量化不同Prompt策略的效果差异- Prompt库建设：沉淀优质Prompt模板，构建团队内部的Prompt最佳实践库三、任职要求必须具备- 学历背景：本科及以上在读，计算机、人工智能、软件工程、数学、语言学等相关专业优先- 技术基础：熟悉Python编程，能独立完成数据处理、脚本编写任务- AI认知：了解大语言模型（如GPT、DeepSeek、文心一言等）的基本原理和使用方式- 语言能力：优秀的中文表达能力，能清晰准确地撰写Prompt和标注说明- 学习能力：对AI领域有强烈兴趣，能快速学习新工具、新方法- 工作态度：耐心细致，对数据质量有追求，能胜任重复性工作并从中发现规律加分项- 有数据标注、AI测试、Prompt Engineering相关实习或项目经验- 熟悉自然语言处理（NLP）基础概念（分词、NER、意图识别等）- 了解机器学习/深度学习基本原理，有模型训练经验- 熟悉SQL、正则表达式等数据处理工具- 有Git使用经验，了解基本的代码协作流程- 英语阅读能力良好，能阅读英文技术文档"
openclaw(AI)运营管理工程师,成都网红文化传媒有限公司,1-2万,成都·锦江·柳江,1-3年,本科,股份制企业,20人以下,新媒体/MCN,,职位描述 公司双休，但是是调休，休息期间技术部门需要对公司岗位工作远程管理，一切要以公司工作为中心，公司不接受没有安全感的员工，公司的精神是依托AI精选员工，每个岗位都必须会熟练操作AI技能（公司争取每个月都组织学习新的AI知识，鼓励自学），公司要求每个员工都要有合伙人心态，每个人都会利益均沾，风险共担，以下是我们现在的岗位内容：1、主导小程序布置和AI（ooenclaw）部署和运营任职要求：1、熟悉openclaw的系统支持逻辑2、有安装和应用过openclaw的经验3、 认可公司以数字文创和养老双产业为深度服务体系，打造管理机器人全链体系的公司文化，4、接受公司第三次创业的现实，愿意和公司一起成长，通过共同努力成为股东的信心
AI Agent 平台架构师,北京集思鸣智科技有限公司,1.5-3万,成都·武侯·簇锦,5-10年,本科,民营,20-99人,学术/科研,A轮,职位描述 岗位职责:1、平台架构设计：主导AI Agent全生命周期的体系化建设，从需求分析、架构规划到持续迭代优化2、多模型协同调度：设计并实现统一模型网关，管理外部AI模型的接入、鉴权与调用优化3、Agent编排框架：设计多Agent协作框架，涵盖任务分解、上下文管理、工具调用编排4、RAG系统搭建：搭建高准确率的RAG增强生成系统，涵盖向量索引、检索与生成协同机制5、模型部署与优化：推动大模型在私有环境的部署实施、量化压缩、推理加速与安全隔离6、稳定性保障：负责性能压测、容灾方案、可观测性体系建设，保障高并发下的SLA7、业务融合：推动AI系统与业务系统深度融合，打通数据流转 任职资格：1、本科及以上学历，计算机、人工智能相关专业2、5年以上AI系统或平台架构经验3、技术栈：精通Python或Java，熟悉Go加分；4、理解Transformer结构、注意力机制、KV Cache优化5、具备至少一个完整AI Agent或RAG项目的生产上线经验
ToB/SaaS/Ai大模型/无责4500,成都维音信息技术有限公司,1-1.5万,成都·武侯·石羊,经验不限,大专,外商独资,1000-9999人,产业互联网平台,优选雇主,职位描述 岗位职责：1. 负责云计算、云有云等SaaS软件销售，确保系统稳定运行；2. 与团队合作，完成项目任务，保证工作质量；3. 持续优化工作流程，提升工作效率。任职要求：1. 有销售经验。薪资福利：无责底薪4500（后期无责底薪6500）加提成，均薪8000以上；入职五险一金，节假日正常放假，周末双休；12号发工资，春节正常放假；员工福利包含大牛带队、补充医疗保险、定期体检。
AI产品经理（agent/工作流方向）,成都甲乙方程科技有限公司,1-2万,成都·武侯·桂溪,1-3年,本科,民营,20-99人,软件/IT服务,,职位描述 工作职责： 1、产品规划与全生命周期管理 2、AI场景落地与Agent搭建 3、需求分析与转化 4、数据驱动与效果评估 任职要求： 1、基础产品能力 . 统招本科及以上学历，2年以上互联网产品经验。 . 熟练使用Axure、Figma、Xmind等工具，具备优秀的文档撰写能力。 2、AI技术实战要求 .必须具备Agent或工作流搭建实例：面试时请展示过往搭建Coze/Dify/LangChain等工作流截图或Demo。 .熟悉主流AI开发平台（如Coze、Dify、Flowise等）的操作，理解RAG（检索增强生成）、Function Calling（函数调用）的基本原理。 .了解大模型的能力边界，知道如何通过Prompt Engineering（提示词工程）来优化模型输出。 3、逻辑思维与数据处理 .具备较强的数据处理能力，能够使用Excel/SQL进行基础的数据筛选和分析，为AI训练或微调提供数据支持。 4、软性素质要求 .较强的逻辑拆解能力 .跨界沟通与“翻译”能力 .拥抱不确定性的适应力 .结果导向的执行力 加分项 有Python基础，能看懂简单的代码逻辑。 有企业级SaaS、客服系统或自动化办公工具的产品经验。
智库专家成员招募,承知数据科技成都有限公司,1000元/次,成都·金牛·金泉,经验不限,,民营,20-99人,咨询服务,,职位描述 关于我们我们是一家领先的专家网络公司，致力于连接各行各业的专业人士与需要专业知识和见解的企业和投资者。我们的使命是通过提供高质量的智库服务，帮助客户做出更明智的决策，推动行业进步。招募对象我们诚邀各行各业的专家加入我们的智库成员团队。无论您是学术界的教授、行业内的资深从业者，还是拥有独特专业知识的独立顾问，我们都欢迎您的加入。专家要求专业背景：在某一领域拥有深厚的专业知识和丰富的实践经验。工作经验：至少有5年的相关工作经验，具备行业领先的见解和独到的分析能力。沟通能力：具备良好的沟通能力，能够清晰、准确地传达专业见解。职业道德：坚持职业道德，遵守保密协议，确保客户信息和咨询内容的保密性。专家职责咨询服务：为客户提供专业咨询，包括电话访谈、问卷调查、报告撰写等。知识分享：参与公司组织的研讨会、圆桌会议，分享行业洞见和前沿趋势。项目参与：根据客户需求，参与特定项目的研究和分析，提供专业建议和解决方案。加入我们的优势灵活工作：根据您的时间安排和意愿参与项目，不影响现有工作和生活。丰厚报酬：根据咨询时长和项目复杂度，提供有竞争力的报酬。专业成长：通过与各行业顶尖企业和专家的交流，拓宽视野，提升专业水平。广泛人脉：加入我们的智库，您将有机会结识各领域的专业人士，拓展人脉资源。合规保障：我们公司有完善的合规审查制度，帮助专家规避不必要的风险，确保所有咨询活动符合相关法律法规。加入方式如果您有兴趣加入我们的智库团队，请将您的个人简历和专业背景介绍发送至我们。我们会在收到您的申请后尽快与您联系，安排进一步的沟通。
