岗位名称,公司名称,薪资范围,工作地点,学历要求,经验要求,公司规模,公司行业,福利待遇,职位信息
Agent研发工程师,BOSS直聘,25-35K·16薪,北京,本科,在校/应届,1000-9999人,人力资源服务,交通补助|定期体检|加班补助|员工旅游|补充医疗保险|带薪年假|节日福利|餐补|年终奖|住房补贴|股票期权,【核心职责】 - 开发Agent/Multi-Agent系统，实现大模型在业务场景中的应用落地。 - 参与数据治boss理与向量数据库建设，提升RAG效果。 - 针对业务场景进行SFT和强化学习，提升模型效果。 【岗位要求】 - 计算机科学、⼈⼯智能或相关专业。 - 精通Python，熟悉⾄少一种Agent相关框架（LangChain/Langgraph/AutoGen等）。 - 理解大模型基础原理和Prompt Engineering。 - 熟悉RAG技术，具备算法微调或强化学习经验者优先。 - 良好的学习能⼒和问题解决能力，较强的团队协作和沟通能力
AI agent,广志信息,18-22K,北京,本科,5-10年,100-499人,互联网,节日福利|股票期权|员工旅游|加班补助|零食下午茶|年终奖|五险一金|带薪年假,短期boss外包 介意勿投 早十晚9:30 午boss休2小时晚上六到七点吃饭 双休加班 线上一轮 线下一轮 你将加⼊我们前沿的 AI 影像创作团队，专注于打造⾏业领先的编剧 Agent 与 导演 Agent，赋能从故事构思到影⽚生成的全流程。 一、岗位职责 1. 产品开发与迭代 负责 MovieFlow 核⼼功能的全栈开发（前后端），包括视频生成流程、创作者社区、角色管理等模块。能快速响应需求，独立完成从设计到上线的闭环。 2. AI Agent 架构与开发 设计并实现专用于影视剧本生成、镜头规划、导演意图解析的 AI Agent。 设计并实现影视创作场景下的 AI Agent / Workflow 基于 LangChain、RAG、MCP、Skills 等框架搭建智能工作流 3. AI 系统与模型协作 调用与编排 LLM、多模态模型，完成剧本到视频的端到端链路建设。优化 Agent 的上下文、工具调用、评测与执行环境，实践 harness engineering 二、任职要求 1. 计算机相关专业本科及以上学历 2. 技术能力： 后端：精通 Python，有扎实的工程能力；熟悉 AI 应用技术栈，包括 LangChain、RAG、MCP 等。 前端：熟练掌握 React/Vue 等主流框架，能完成基本的前端页面开发与交互对接； 数据库：熟练掌握 MySQL/PostgreSQL / Redis 等常用基础设施。 3. AI 工具使用（重要）： 1）熟悉 Cursor、Claude Code、Codex 等 AI Coding 工具； 2）有 LLM API 调用、Prompt Engineering、Agent / Workflow / Skills 实战经验； 3) 了解 harness engineer / harness engineering 等 AI 工程新范式。 4. 综合能力： 1）对 AI 视频、AIGC 领域有浓厚兴趣，愿意主动探索新技术； 2）具备良好的沟通能力和团队协作精神，能适应创业公司的快节奏； 三、加分项 1. 有 AI 视频生成、多模态应用相关的个人项目或 GitHub 开源作品； 2. 了解影视制作流程（如分镜、剪辑逻辑），是影视爱好者；
Agent 数据策略工程师,幻方量化,40-60K·14薪,北京,本科,经验不限,100-499人,互联网金融,包吃|生日福利|团建聚餐|住房补贴|年终奖|定期体检|餐补|带薪年假|加班补助|五险一金|零食下午茶|节日福利|交通补助,来自职位描述： 1. 整体目标：提升模型在 Agent 方向的专来自业能力。围绕代码生成、通⽤agent等场景，设计⾼质量的 Agent 训练语料；构建端到端的测试⽤例，从可用性、代码规范、工程质量、任务完成度等多维度评估模型表现； 2. 设计并构造⾼质量的 Agent 评测数据集，能够精准区分不同模型的能力边界；针对 Agent 的规划、工具调用、多轮交互、指令跟随等核心能力，构建多样化的测试场景与用例；持续迭代评测标准，确保评测体系能够跟进业界前沿并反映真实用户需求； 3. 探索不同数据标注策略对模型 Agent 能力的影响路径；参与数据与强化学习（RL）结合过程中的实验设计，研究模型能力的可控性检测方法，为训练策略优化提供数据侧支撑； 4. 基于深度使用 Claude Code、OpenClaw 等主流 Agent 产品的实践经验，系统性分析当前模型的能力短板与失败模式；针对性地构建补齐数据与边界测试用例，推动模型在弱项上的持续迭代与突破。 职位要求： 1. 具备 Claude Code、Cursor、OpenClaw 等 AI 编程工具的重度使用经验，对 LLM 辅助开发有自己的理解与思考； 2. 熟练掌握 Python，能够独立编写数据处理、评测脚本等工具； 3. 对大语言模型有基础认知且对探索大模型能力边界具有较高的热情； 4. 具备良好的自主能动性，能够独立发现问题、定义问题并推动解决； 5. 善于跨团队协作，能够与研发、算法团队高效配合； 6. 具有多年工程开发经验、完成过大型项目的交互。
AI Agent 工程师,北京某中型互联网公司,40-65K·15薪,北京,本科,5-10年,100-499人,互联网,五险一金|补充医疗保险|年终奖|带薪年假,工作来自职责 1、构建可运行的 Agent 来自核心链路：围绕社区新交互场景，boss设计并实现 Agent 的核心能⼒，你需要把⼀个“看起来可⾏的想法”，真正落成可以跑、可以测、可以复盘的系统； 2、端到端负责从想法到验证的完整闭环：你需要从 0 到 1 推动一条探索链路，我们希望你不是只完成开发任务，而是能对“这个⽅向是否成立”给出工程化判断； 3、设计并实现 Agent Runtime：为智能体在线运行提供稳定的系统支撑，你需要把模型能力变成真正稳定、可维护、可演进的系统能力； 4、设计并实现 Agent Harness：除了让 Agent 跑起来，我们也重视让 Agent 可测试、可评估、可回放、可比较。我们希望把一次次探索，沉淀成可重复验证、5、可持续优化的实验能力，而不是一次性 demo； 6、与多角色协作，把模型能力做成产品能力：把需求变成可执行的 agent spec，把模型能力变成稳定的系统能力； 7、推动 agent 技术路线图与关键架构决策：工具协议、记忆方案、评测口径、发布与灰度机制。 任职资格： 1. 本科及以上（计算机/软件工程/AI 相关优先），3 年以上后端/平台/AI 工程经验，或有成熟的 agent/LLM 应用落地经验； 2. 熟练掌握至少一门主力语言（Python / Go / Java 等），具备大型项目工程经验； 3. 扎实的软件工程能力：架构设计、可靠性、可观测、性能与成本优化、可维护性； 4. 有“从 0 到可验证”的完整交付经验：能把探索做成可运行系统，并用评测/数据输出结论； 5. 良好的跨团队协作与表达能力：能清晰描述权衡、边界与风险；
Agent 数据策略工程师,深度求索,40-70K·14薪,北京,本科,经验不限,100-499人,互联网,交通补助|生日福利|餐补|带薪年假|零食下午茶|团建聚餐|节日福利|住房补贴|五险一金|定期体检,职来自位描述： 1.整体目标：提升模型在 Agent 方向的专业能力。围绕代码生成、通⽤agent等场景，设计⾼质量的 Agent 训练语料；构建端到端的测试⽤例，从可用性、代码规范、工程质量、任务完成度等多维度评估模型表现； 2.设计并构造⾼质量的 Agent 评测数据集，能够精准区分不同模型的能力边界；针对 Agent 的规划、工具调用、多轮交互、指令跟随等核心能力，构建多样化的测试场景与用例；持续迭代评测标准，确保评测体系能够跟进业界前沿并反映真实用户需求； 3.探索不同数据标注策略对模型 Agent 能力的影响路径；参与数据与强化学习（RL）结合过程中的实验设计，研究模型能力的可控性检测方法，为训练策略优化提供数据侧支撑； 4.基于深度使用 Claude Code、OpenClaw 等主流 Agent 产品的实践经验，系统性分析当前模型的能力短板与失败模式；针对性地构建补齐数据与边界测试用例，推动模型在弱项上的持续迭代与突破。 职位要求： 1.具备 Claude Code、Cursor、OpenClaw 等 AI 编程工具的重度使用经验，对 LLM 辅助开发有自己的理解与思考； 2.熟练掌握 Python，能够独立编写数据处理、评测脚本等工具； 3.对大语言模型有基础认知且对探索大模型能力边界具有较高的热情； 4.具备良好的自主能动性，能够独立发现问题、定义问题并推动解决； 5.善于跨团队协作，能够与研发、算法团队高效配合； 6.具有多年工程开发经验、完成过大型项目的交互。 加分项： 1.有前端开发经验，熟悉 React 或 Vue 等主流框架，对前端设计有独立的审美与品味； 2.有大模型数据标注、评测体系设计或数据质量管理经验。
AI agent 架构师,庭宇,45-60K,北京,本科,5-10年,100-499人,云计算,节日福利|团建聚餐|意外险|五险一金|带薪年假|股票期权|员工旅游|定期体检|免费班车|补充医疗保险|年终奖,岗位概述 负责AI 智能来自体（Agent） 的全流程研发，来自包括架构设计、核心功能开发、能力迭代与性能优化；打造具备自主规划、工具调⽤、记忆管理、多智能体协同的企业级 Agent 产品，落地 AI ⾃动化、智能助⼿、业务决策等场景。 岗位职责 1、负责AI Agent 智能体的整体架构设计、核心模块开发与系统优化； 2、实现智能体核心能⼒：任务规划、工具调用、记忆机制、反思机制、多 Agent 协同、执行链路调度； 3、对接大模型（LLM）API，完成 Prompt 工程、函数调用、RAG 检索增强、模型适配与效果调优； 4、基于业务场景设计与落地行业 Agent（如办公自动化、客服智能体、数据分析智能体、业务流程智能体等）； 5、参与 Agent 技术方案设计、需求评审，输出技术文档、接口文档与部署方案； 6、解决智能体执行不稳定、逻辑错误、 hallucination（幻觉）、效率低下等关键技术问题； 7、跟踪前沿 Agent 技术（如 ReAct、Plan&Execute、Self-Reflect、多智能体框架），落地技术创新。 任职要求 1、本科及以上学历，计算机、人工智能、软件工程等相关专业； 2、1 年及以上 AI Agent 智能体项目 / 产品开发落地经验，必须参与过完整 Agent 系统开发； 3、熟练掌握 Python/Java 任一主流开发语言，具备后端开发与接口实现能力； 4、深度理解 AI Agent 核心原理：任务规划、工具调用、记忆存储、RAG、反思机制、多智能体协作； 5、熟悉主流大模型应用：GPT、通义千问、文心一言、DeepSeek 等 API 对接与 Prompt 优化； 6、了解常用技术栈：向量数据库（Chroma/FAISS/Milvus）、Redis、MySQL、FastAPI/SpringBoot 等； 7、具备良好的逻辑思维、问题排查能力与技术落地能力，对 AI 产品有强烈热情。 优先录用条件 1、有开源 Agent 项目（AutoGPT、MetaGPT、Dify 等）二次开发经验； 有企业级 Agent 商业化落地、SaaS AI 助手、自动化流程 Agent 开发经验； 2、熟悉多智能体协作框架、工作流引擎、模型微调 / RAG 全流程落地； 3、具备全栈能力或算法基础，能独立完成 Agent 产品从 0 到 1 搭建。
AI Agent应用研发工程师,长峰信创,10-15K,北京,本科,5-10年,0-20人,通信/网络设备,五险一金|团建聚餐|保底工资|餐补,职来自位描述 1. Agent 系统参与与实践 参与boss公司 Agent 系统的设计与开发，在核心成员带领下理解 Agent 基础架构 参与 Agent Runtime、Tool / Memory / Context 等模块的实现与迭代 协助探索多 Agent 协作场景，参与复杂任务分解与执行方案的落地 2. 核心能⼒建设⽀持 参与 Multi-Agent 框架的开发，学习 Agent 间通信与任务协调机制 协助构建 Memory 机制，探索长期记忆与知识检索的融合实现 参与领域专⽤ Agent（如 UI-Agent、Research Agent、Data-Agent 等）的开发与测试 3. 技术探索与创新 持续跟踪 Agent 前沿论文与技术动态，参与团队内部技术分享 提出并验证创新性的 Agent 实现思路，将前沿研究转化为工程实践 参与 Agent 评估体系的搭建，设计评测⽤例并分析模型能力边界 4. 跨团队协作 与算法、产品团队保持沟通，理解业务需求并转化为技术实现 积极参与团队 Code Review、技术讨论，快速融入工程文化 职位要求 1.基础要求 熟悉 Python（或 Go / Java），能独立完成功能模块的编写与调试 在校本科 / 硕士生，每周可实习 4 天及以上，实习时长 *3 个月以上 技术能力 了解 LM 基本原理，能调用主流大模型 API（GPT / Claude / 国产模型等）完成实际任务 理解 ReAct 核心范式（Thought → Action → Observation 循环），知道它比纯 CoT 强在哪、工程上会踩哪些坑 了解 Function Calling、RAG、Memory 等 Agent 基础概念，有过实际调用或调试经验 用过 LangChain 或其他 Agent 框架，能讲清楚框架底层做了什么，而不只是会调 API 2.产品视野 实际使用过主流 Agent 产品，如 Kimi Agent、OpenClaw、Claude Code 等，有自己的体感和观点 能从用户视角分析产品的能力边界，并把观察转化为技术思考 加分项 有自己动手做的 Agent 项目（能运行，附 GitHub 链接更佳）—不看规模，看你能不能讲清楚「做了什么、遇到什么问题、怎么解决的」 有垂直方向 Agent 探索经历（代码 Agent、数据分析 Agent、客服 Agent 等） 读过 ReAct / CoT / ToT 相关论文，或在社区有技术输出（博客、开源贡献等） 了解 Docker / Kubernetes 等基础云原生工具
agent工程师-外包新奥,神州通誉,17-18K,北京,大专,5-10年,1000-9999人,计算机软件,节日福利|带薪年假|五险一金|员工旅游,"岗位职责 1. 智能体构建：参与多智能体系统（Multi-Agent System）的核心模块开发，实现任务规划、工具调用、记忆管理等功能； 2. 框架迭代：参与公司自研 Agent 框架的⼯程化落地与性能优化； 3. 应⽤落地：基于 LLM 开发实际业务场景（如数据分析、⾃动化办公），调试 Prompt 并优化链路稳定性； 4. 技术攻关：探索 Long Context、RAG（检索增强生成）等技术在长程任务中的最佳实践。 任职要求基础要求 1. 工程能⼒扎实：熟练掌握 Python 或 Java/Go，代码风格良好，熟悉常见数据结构与算法； 2. Web 开发基础：熟悉 HTTP 协议，了解 FastAPI/Flask 等常用 Web 框架，能独立开发后端接口； 3. AI 认知清晰：理解 Transformer 基本原理，熟悉主流 LLM（GPT-4, Claude 等）的特点与 API 使用方法。 实践经验 1. 项目经历：有实际的 AI / LLM 应用开发经验，而非仅停留在 Demo 阶段； 2. 框架使用：熟悉 LangChain, AutoGPT, Semantic Kernel 等至少一种 Agent 开发框架/库。 加分项 1. 有 RAG（向量数据库、检索优化）相关开发经验； 2. 参与过 AI 相关的开源项目或在技术社区有产出； 3. 具备全栈开发能力，能独立完成从前端到后端再到 AI 模型的完整 Demo。"
AI Agent应用开发工程师,金果未来,20-35K,北京,本科,3-5年,100-499人,计算机服务,零食下午茶|年终奖|带薪年假|五险一金|员工旅游|节日福利|餐补|全勤奖,1. 岗位职责 主导 AI Agent 智能boss体设计与全流程开发，熟悉智能体任务规划、上下文记忆、Function Calling 工具调用、多 Agent 协作编排，具备开源 Agent 框架二次开发与业务定制落地经验。 具备 Java 应⽤开发 经验，熟练 SpringBoot 微服务架构，可独⽴开发后端业务接口、会话管理、系统⽹关及第三方业务系统对接。 熟悉 Python 技术栈，用于⼤模型对接、Prompt 工程、RAG 知识库、向量检索能力搭建，支撑 Agent 业务场景落地。 熟练使用 Vibe Coding 各类 AI 编程工具，依托 AI 辅助快速编码、逻辑调试、代码重构、框架改造与问题排查，高效推进项目交付。 负责 Agent 应用容器化打包、私有化部署、版本迭代、线上运维及性能稳定性优化。 跟进大模型与 Agent 前沿技术，结合业务做场景创新与架构迭代。 2. 任职要求 核心擅长 AI Agent 开发，有完整智能体项目从 0 到 1 落地实战经验。 具备 Java 应用开发实战经历，掌握 SpringBoot、MySQL、Redis、接口开发、业务系统搭建能力。 掌握 Python 基础开发，了解 FastAPI、大模型调用、RAG、向量库基础使用。 精通 Vibe Coding 类 AI 开发工具，能熟练借助 AI 完成开发、排错、重构、二开工作。 理解 Agent 核心架构：任务拆解、工具编排、上下文管理、多智能体协同逻辑。 熟悉 Git、Docker 基础流程，可独立完成开发、自测、部署、运维全流程。
AI agent专家,软通动力,20-27K,北京,本科,5-10年,10000人以上,计算机软件,加班补助|五险一金|节日福利|生日福利|交通补助|零食下午茶|补充医疗保险|免费班车|带薪年假|定期体检|通讯补贴|团建活动,岗位boss职责 1、0到1主导AI社交/虚拟互动boss类App的核心后端架构设计与技术演进，对整体系统的技术选型、架构合理性及最终交付质量负全责。 2、深度推进大模型（LLM）驱动的Agent工程化落地，设计并持续迭代核心业务系统（如长记忆、多角⾊交互、实时推理等模块）。 3、具备全局技术视野，打通从底层算法、云端服务到移动端/前端的链路，主导跨端技术评审与API规范制定，确保端到端的⽆缝衔接与最优交互体验。 4、将AI前沿技术反哺研发团队，主导构建AI辅助编程、⾃动化测试等内部工具链，大幅提升前后端团队的⼯程质量与整体交付效率。 5、团队建设与驱动：负责技术团队的梯队搭建与日常管理。通过Code Review、技术分享与高标准的技术规范，实质性带动团队成员成长，打造一支具备极客精神的精锐AI工程团队。 任职要求 1、本科及以上学历，5年以上服务端开发经验，有大模型（LLM）驱动的Agent工程化落地经验。 2、拥有大型高并发、分布式架构的实操盘经验。能游刃有余地处理海量长连接、实时流式数据流转，具备卓越的线上疑难杂症定位与系统重构能力。 3、真实的AI Native实践者，深度使用并剖析过大模型应用框架（如LangChain、Dify等），对大模型推理加速、RAG架构、Agent复杂工作流有完整的实战落地经验。 4、具备极强的产品敏锐度，能从“用户最终体验”倒推技术架构的优化。 5、有从0到1独立操盘过完整的AI原生产品（ToC方向优先），或在具有实际影响力的AI/Agent开源项目中担任过核心贡献者加分。 6、具备纯粹的技术热爱与极客精神，在过往履历中实质性担任过技术Owner/Leader角色，沟通直白高效，能用过硬的技术实力和前瞻视野让团队信服并追随。 加分项 有以下行业经验：人工智能·互联网·社交网络与媒体
AI Agent开发实习生,字节跳动,490-500元/天,北京,本科,,10000人以上,互联网,年终奖|年度体检|带薪年假|家属自选保险|团建聚餐|家庭关爱假|餐补|住房补贴|股票期权|免费健身设施|绩效奖金|意外险|定期体检|就近租房补贴|补充医疗保险|五险一金,岗位职责： 1、负责文旅行来自业AI Agent应用（boss如智能客服、个性化推荐等）的架构设计与核心开发，深⼊理解业务场景，将业务痛点转化为稳定、⾼效的Agent解决⽅案。 2、持续优化AI Agent在真实业务场景中的效果，推动系统在响应速度、准确性、用户体验等方⾯的提升，确保技术方案可落地、可迭代。 参与AI Agent系统的技术选型、模块设计、性能调优，保障系统的高可用与可扩展性。 3、跟踪AI Agent领域的前沿技术，结合业务需求进行技术验证与引入，推动团队技术能力的持续进步。 任职要求： 1、计算机相关专业本科及以上学历，具备扎实的计算机基础与良好的编码习惯。 2、熟练掌握Python、Java等至少一门编程语言，熟悉异步编程，代码结构清晰、可维护性强。 3、具备丰富的后端开发经验，熟悉SQL/NoSQL数据库，掌握常用设计模式，熟练使用Spring、FastAPI等Web框架。 4、深入理解AI Agent的基本原理与核心组件，熟悉大模型交互协议，了解tool_call、MCP、skill等功能机制。 5、熟悉RAG技术，至少掌握一种向量数据库（如Milvus、Pinecone、Weaviate等）的实际使用经验。 6、熟悉LangChain、LangGraph、DeepAgent等至少一种Agent开发框架，具备多Agent系统开发经验，有实际项目落地案例。 7、在Prompt Engineering、Context Engineering方面有实践经验，理解AI Agent的长短期记忆机制，并能应用于实际业务场景。 8、善于利用AI编程工具提升开发效率，对新技术保持敏感，具备快速学习、勇于实践的能力，乐于将行业优秀技术转化为业务价值。
AI agent负责人（AI coding）,某大型互联网公司,100-200K·15薪,北京,本科,5-10年,1000-9999人,游戏,员工旅游|补充医疗保险|交通补助|年终奖|住房补贴|零食下午茶|五险一金|餐补|节日福利|团建聚餐|定期体检|加班补助|生日福利|股票期权|带薪年假|意外险|通讯补贴,来自职位描述 - 负责AI Agent应用全流程开boss发（以Java技术boss栈为主），完成需求分析、系统设计、数据库设计、编码开发、部署上线及迭代优化；基于Claude code与GLM模型，运用Langchain、LangGraph进行Agent工作流编排，通过crewai实现多智能体协作，搭建⾼效可扩展的AI Agent架构。 - 运⽤Coze、Dify等低代码AI平台开发AI Agent，探索Coze+智能硬件创新应⽤场景，落地Function Call、RAG等核心技术，优化应用体验。 - 负责⼤模型相关开发，包括Prompt提示词工程、Embedding模型与检索技术应用、QLoRA微调及模型部署，熟悉Llama、Qwen、DeepSeek等主流开源模型的使用与优化。 - 负责后端系统开发，运用Spring全家桶等框架，处理数据存储、计算、传输需求，保障系统稳定高效；熟练使用pgvector、Elasticsearch等向量数据库，结合知识图谱与RAG技术优化检索效率，熟悉MCP标准及相关工具链，规范开发流程。 - 跟踪AI Agent领域前沿技术动态，擅长利用AI技术解决实际开发与业务难题，配合团队完成项目交付，排查并解决开发过程中的各类技术问题。 任职要求 1. 学历与经验 本科及以上学历，计算机相关专业，具备实际编码经验及AI应用开发项目经历，参与过项目全流程（需求分析、系统设计、开发部署）者优先。 2. 核心专业技能 （1）大模型与AI开发能力 掌握人工智能与AI Agent基础知识，有AI应用开发实战经验；熟练使用Claude code、GLM模型，了解GLM、kimi、minimax等国内主流模型特性；熟练运用Langchain、LangGraph、crewai，掌握Coze、Dify平台及Function Call、RAG技术；精通Prompt工程、Embedding检索、QLoRA微调与模型部署，熟练使用pgvector、Elasticsearch向量数据库，熟悉SSE、Streamble HTTP主流模型协议。 （2）大数据与后端开发能力（Java技术栈为主） 熟练使用Java、Python等语言，编码习惯良好，代码功底扎实，具备较强问题排查能力；熟练运用Spring、SpringMVC、MyBatis、SpringBoot、SpringCloud等框架，能独立搭建后端服务；熟练使用MySQL、PostgreSQL等主流数据库，了解MySQL、JVM简单调优技巧。 （3）加分项 熟悉Vue、Javascript、element-ui等前端技术，能配合前端团队完成交互开发，实现全栈协同。 3. 综合素质 具备良好团队合作与沟通协调能力，学习能力及自我驱动力强，能快速掌握新技术、适应AI领域发展节奏；擅长用AI技术解决实际难题，具备较强问题定位与解决能力，对AI Agent领域有浓厚兴趣。
