岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
Fulfilment Integration Manager ID206453,宜家（中国）投资有限公司,面议,北京·大兴,3-5年,,外商独资,10000人以上,综合商贸,优选雇主,"职位描述 WHAT YOU'LL NEED TO HAVE• University degree (Economics, Logistics, Supply Chain Management) or relevant experience and proven performance in logistics/commercial/supply chain management. • 2-4 years’ working experience in leading people and/or management position (preferable in distribution, retail, logistics or similar) with a proven record of successful strategic leadership delivering both business result and people development. • Proven ability to lead, inspire and engage others in a changing environment with a commercial focus balancing efficiency and profitability. • Proven analytical skills understanding budget, cost and key performance measurements used to plan, follow up and steer the business and work on plans over several years. • Experience of working through others, set priorities, delegate responsibility, and give open and honest feedback.• Experience in applying tactical and operational thinking and implementing action plans, providing clear direction and following up goals. • Fluent in English, both written and verbalYOUR RESPONSIBILITIES• Responsible for the execution of Commercial activation, range changes and operational forecasting in the unit. • Responsible for monitoring and securing correct range management and stock accuracy management in the unit. • Responsible for optimal stock structure by proactively working to reduce avoidable stock resulting in healthy capacity utilization and low costs. • Responsible for Unit Fulfilment Solution Responsible, site implementation and continuous process improvement in the fulfilment unit. • Responsible for leading, coaching, developing, and inspiring a high performing Fulfilment Integration team by working closely with Fulfilment Operations team, including communication, flexibility, performance culture, competence development, succession planning, maintaining a work environment which supports equality, diversity and inclusion and well-beingABOUT THIS WORK AREACustomer Fulfilment (CFF) is a fundamental part in making IKEA multichannel retailing in reality. To support IKEA in achieving business objectives, CFF acts as a fully integrated, process-oriented organisation with an end-to- end approach to develop our business and deliver results across functions together with our partners. We are focusing on providing seamless shopping experience with great quality in all touchpoints for the many people.As part of Customer Fulfilment, the function of Unit Fulfilment will contribute to this objective by: • taking a lead and overall responsibility for operational excellence, performance, and development of fulfilment units within the market • striving for high performance at lowest possible cost and long-term profitability acting in a responsible way and thereby create great customer experience. • secure development and well-being environment for our many co-workers in Unit Fulfilment. • enabling preconditions, securing availability and efficient execution of the replenishment process and the customer order fulfilment processes in the fulfilment unit. • continuous improvement and securing fulfilment of products through all sales channels with great lead times, availability and quality at the lowest possible costs that enable an affordable price and profitability."
Agent开发工程师,北京亦庄智能城市研究院集团有限公司,2-4万,北京·大兴·荣华街道,3-5年,本科,国企,300-499人,产业互联网平台,,职位描述 岗位职责：1、智能体平台开发：基于开源智能体平台的核心框架进行深度定制，深入理解其工作流引擎、插件机制与API体系，根据业务需求实现平台功能扩展与优化。2、功能扩展与定制：开发自定义工作流节点、知识库检索增强组件、模型接入适配器、权限控制插件等，丰富平台能力，满足企业级AI应用场景。3、前后端全栈开发：负责前端界面交互优化（Next/React/Vue），后端服务开发与维护（Python/Flask/Java），数据库设计与性能调优（PostgreSQL/Redis），确保系统高可用与可扩展性。4、企业系统集成：对接内部CRM、OA、统一身份认证等系统，打通数据与流程，构建端到端的自动化AI解决方案。5、性能与安全优化：对智能体进行高并发压测与调优，实施安全加固（防注入、权限校验、数据脱敏），解决复杂技术难题，保障平台稳定运行。6、文档与团队协作：撰写技术设计文档，参与代码评审，指导初中级工程师，促进团队技术沉淀与规范落地。任职条件：1、计算机相关专业，3年以上全栈开发经验，有开源项目二次开发经验者优先。2、精通Python后端开发（Flask/FastAPI），掌握前端技术栈（React/Next），具备组件化开发能力，能独立完成前端页面与交互实现。3、熟悉Dify平台架构，有二次开发经验者，向Dify官方提交过Pull Request优先。4、具备独立分析与解决问题的能力，责任心强，善于团队协作与沟通。5、能快速学习新技术，适应快节奏迭代，有技术分享精神。
AI Agent架构师,大连希正科技有限公司,1.8-2.5万,北京·海淀·上地,5-10年,本科,民营,20-99人,软件/IT服务,,"职位描述 【岗位职责】1、架构与开发:负责AI Agent系统的整体架构设计、核心模块开发与迭代，包括但不限于智能规划、工具调用、记忆管理、多智能体协作等。2、工程化落地:将Agent原型转化为稳定、高性能、易监控的生产级服务。解决长上下文处理、流式响应、错误处理、降级策略等工程挑战。3、工具生态整合:为Agent设计和集成强大的工具集(如APl、数据库、搜索、代码执行器等)，提升其与现实世界交互和解决问题的能力。4、性能优化与评估:建立Agent的评估体系(Benchmark)，持续迭代提示工程(Prompt Engineering)、微调策略，优化其推理效率、准确性和成本。5、技术前瞻与创新:紧跟LangChain、AutoGen、CrewAl、Semantic Kerne等框架及学术前沿，探索并应用新技术(如强化学习、Advanced RAG)以提升Agent能力。6、跨团队协作:与产品经理、算法研究员、前后端工程师紧密合作，明确技术边界，推动AI功能的高质量交付。[任职要求]1、技术基础:计算机科学或相关专业本科以上学历，3年左右软件开发经验。2、精通任意一门主流编程语言，具备扎实的编程能力和良好的代码风格。3、熟悉至少一种主流云服务(AWS/Azure/GCP)和容器化技术(Docker,Kuberetes)4、有构建复杂分布式系统、微服务的经验，熟悉APl设计、数据库优化。5、有AI产品(如智能助手、Copilot、自动化工作流)从0到1的上线经验。6、熟悉RAG、模型微调(Fine-tuning)、智能体对齐(Agent Alignment)等相关技术。7、具备良好的技术领导力，能够主导技术方案，并指导初级工程师。8、在开源社区有相关项目贡献或技术博客输出。[Al/Agent专长]1、深入理解LLM:对Transformer架构、主流大模型(GPT、Claude、开源模型等)的原理、API及特性有深刻理解。2、丰富的Agent开发经验:有使用LangChain、Llamalndex、AutoGen等框架构建复杂Agent项目的实际经验，理解其核心抽象(Chain,Agent, Tool,Memory等)3、工程化思维:深刻理解PromptEngineering不仅是“技巧""，更是需要版本控制、测试和持续迭代的工程问题。有构建Agent评估框架的经验者优先。4、问题解决能力:能够独立解决Agent幻觉、推理逻辑错误、复杂任务分解等核心挑战。"
PostgreSQL、GREENPLUM 工程师,北京同上科技有限公司,1.5-3万,北京·昌平,5-10年,本科,股份制企业,20-99人,大数据,,职位描述 岗位职责:1.主要负责管理和维护PostgreSQL、GREENPLUM系OLAP型集群管理、并推动数据库高可用完善、优化数据库模式设计，提高数据库平台运行效率;2.负责数据库性能调优、监控、备份、异常处理、故障恢复;3.负责数据库运维标准化，规范化，以及相关文档编写及管理;4.深刻理解mpp架构原理，对mpp的运行机制有深刻思考;5.负责数据库新技术的探索及落地，寻求数据库高可用解决方案;6.负责greenplum系相关生态链建设、推进落地工作，包括资源规划管理、任务管理、配额管理、与其他平台等生态体系融合等功能落地;任职需求:1.本科及以上学历，5年以上PostgreSQLGREENPLUM数据库管理经验;2.精通PostgreSQL、GREENPLUM数据的体系结构及运行机制，主从及高可用部署、性能优化和故障排查3.POSTGRESQL主流高可用方案，熟悉pg复制原理4.精通数据库的索引、执行计划，SQL运行的机制，并对SQL进行优化处理，能够通过执行计划、数据分布、甚至业务层面准确处理低效sql5.开源社区贡献者或活跃参与开源社区的讨论优先;6.具有良好的沟通能力和团队协作精神及技术专研能力，工作认真负责、有责任心。
AI开发工程师（智能应用方向）(A198697),中都数科供应链管理有限公司,1.3-1.8万·13薪,北京·顺义·赵全营,3-5年,本科,国企,1000-9999人,货运物流,,职位描述 职位描述： 1、AI 智能体落地开发：对接产品经理识别的 AI 可介入业务场景，基于飞书 aily、阿里百炼等智能体平台完成智能体的设计、开发、调试与交付，确保智能体满足业务场景的实际使用需求。 2、AI 场景与业务系统集成：负责智能体 / AI 能力与企业现有业务系统（如 ERP、CRM、内部管理系统等）的集成开发，通过接口、数据交互等方式实现 AI 能力与业务流程的融合，保障集成后的系统稳定、高效运行。 3、数据层支撑与处理：从企业数据库（MySQL/Oracle 等）提取、清洗业务数据，通过 SQL 完成数据查询、加工，为 AI 智能体提供数据支撑。 4、AI 技术落地与优化：结合业务场景选用合适的 AI 模型（大语言模型、视觉模型等）、插件及工具，完成模型微调（SFT/LoRA）、Prompt 设计、RAG 等落地工作，持续优化 AI 能力的效果与效率。 5、代码开发与维护：编写高质量、可维护的代码（以 Java 为主，Python 为辅），完成 AI 功能的工程化实现，保障系统的稳定性与可扩展性。 职位要求： 1、学历与专业：计算机、人工智能、软件工程或相关专业本科及以上学历。 2、熟练掌握 Java 编程语言，具备扎实的 Java 开发基础（如 Spring Boot、MyBatis 等框架），能独立完成业务系统集成开发； 3、熟练掌握 Python，了解主流深度学习框架（PyTorch/TensorFlow）； 4、熟练使用 SQL，具备数据库（MySQL/Oracle 等）查询、优化能力，能独立完成业务数据提取与加工。 5、了解大语言模型相关技术（Prompt 设计、LoRA/SFT 微调、RAG、思维链 CoT 等），有飞书 aily、阿里百炼等智能体平台使用 / 开发经验者优先； 6、熟悉常用 AI 模型（如大语言模型、视觉模型）、插件及工具的使用，能结合业务场景落地 AI 需求； 7、了解基础神经网络原理（CNN/RNN 等）及经典算法（分类、聚类等）者优先。 8、工程能力：具备扎实的工程实现与性能优化能力，有良好的编码规范、工程思维，能将 AI 算法 / 能力高效转化为生产级系统。 9、软能力：具备优秀的学习能力、跨团队协作能力，能快速对接产品经理与业务方需求，对企业 AI 场景落地有热情，持续跟踪 AI 技术前沿。
智能体（AI Agent）开发,杭州射机狮文化创意有限公司,1.8-2.6万,北京·丰台·看丹,3-5年,,民营,10000人以上,文化艺术/娱乐,,"职位描述 负责智能体（AI Agent）开发设计和开发基于大语言模型的智能体系统，深度参与智能体平台的架构设计，核心功能开发以及性能优化工作，推动AI技术在实际业务场景中的创新应用。主要职责：1，设计和实现基于LLM的智能体核心架构，包括任务规划，对话管理，意图识别和流程工程；2，负责智能体平台的后端服务开发与优化，打造高性能，高可用的分布式系统；3，开发和优化RAG系统，提升模型在垂直领域的专业表现和知识理解能力；4，实现多模态交互能力，基于LangChain/Llamalndex等框架构建丰富的用户体验；5，设计智能体记忆管理系统，通过向量数据库优化长期记忆能力；6，参与Multi-Agent协作系统设计，构建可扩展的智能体生态平台。任职要求：1，计算机相关专业本科及以上学历，3年以上相关开发经验：2，编程经验丰富，精通Python,Java,Go其中一种或多种编程语言，具备良好的软件框架和应用设计能力；"
AI Agent应用开发工程师,金果未来(北京)数字科技有限公司,2-3.5万,北京·东城·朝阳门,3-5年,本科,股份制企业,100-299人,产业互联网平台,,职位描述 岗位职责 1. 负责AI Agent应用的全流程开发（需求分析、架构设计、编码实现、部署与迭代优化），以Java技术栈为主。 2. 基于Claude Code、GLM等模型，使用LangChain / LangGraph / Crew AI进行Agent工作流与多智能体协作开发，构建可扩展的Agent架构。 3. 使用Coze、Dify等低代码平台进行AI应用开发，落地 Function Call、RAG等核心能力，探索AI+创新场景。 4. 负责大模型相关能力建设，包括： * Prompt工程 * Embedding & 向量检索 * QLoRA微调与模型部署 * 主流开源模型（Llama / Qwen / DeepSeek等）应用与优化 5. 跟踪AI Agent前沿技术，推动技术在业务场景中的落地。 任职要求 1️、基础要求 * 本科及以上学历，计算机相关专业 * 具备完整项目开发经验（设计-开发-部署） * 有AI应用或大模型相关实战经验优先 2、核心能力 * 熟练使用Claude Code、GLM或其他主流模型 * 熟练使用LangChain / LangGraph，具备Agent工作流设计能力 * 熟悉Crew AI多智能体协作机制 * 掌握Prompt工程、Embedding、RAG技术 * 熟悉QLoRA微调流程及模型部署 * 熟悉主流开源模型生态（Llama / Qwen / DeepSeek） * 了解MCP标准及模型流式协议（SSE / Streaming HTTP） 3、后端开发能力（Java优先） * 熟练掌握Java（或Python） * 熟悉Spring Boot / Spring Cloud / MyBatis等框架 * 熟悉MySQL / PostgreSQL * 具备基础调优能力（JVM / SQL） 4、加分项 * 熟悉Vue / JavaScript等前端技术 * 有AI+结合项目经验 * 有大模型平台化或Agent框架封装经验 5、我们希望你具备 * 强学习能力与自驱力 * 良好的沟通协作能力 * 对AI Agent方向有长期兴趣 * 能将AI技术真正落地到业务场景
AI应用开发工程师,四环医药控股集团,1.7-2万,北京·通州·张家湾,1-3年,本科,上市公司,1000-9999人,生物/制药,已上市,职位描述 一、岗位职责1. 核心负责公司 AI 相关产品 / 项目的全流程开发与落地，聚焦大模型预训练、微调、适配及应用层搭建，包括技术方案设计、算法模块开发、功能实现及性能优化；2. 基于主流 AI 框架（TensorFlow/PyTorch 等）或大模型（ChatGPT / 文心一言 / 开源大模型等），开发适配业务场景的 API 接口、交互功能及算法解决方案，推动 AI 技术在实际场景中落地；3. 负责 AI 系统与业务系统、数据库的数据对接、数据流转及接口适配，保障数据传输的稳定性与安全性；4. 对接业务部门，深度挖掘财务、运营、客户服务等场景的 AI 应用需求，提供从原型验证、技术选型到上线迭代的全流程AI 技术支持；5. 参与 AI 系统（含大模型应用）的测试、部署、运维及迭代优化，解决模型训练、推理过程中的技术难题，保障系统稳定运行；6. 跟踪 AI 领域（尤其是大模型）前沿技术与行业应用趋势，开展技术调研与创新实践，推动公司 AI 技术能力升级；7. 与产品、数据、后端等跨部门团队协作，高效完成 AI 项目交付，确保技术方案符合业务需求。二、任职要求1. 本科及以上学历，计算机科学、人工智能、软件工程、数据科学等相关专业；2. 2 年以上 AI 开发相关工作经验，具备完整的大模型预训练、微调及落地项目经验者优先，拥有 AI 项目从技术选型到上线落地的全流程经验；3. 熟练掌握 Python 编程语言，深入理解 AI 开发工具链与主流框架（TensorFlow/PyTorch/Scikit-learn等），精通大模型训练原理、微调技术（如 LoRA、QLoRA 等）及工程化落地方法；4. 具备数据对接、接口开发相关经验，能通过Python 完成 AI 系统与业务系统的数据交互需求；5. 具备大模型 API 调用、二次开发、应用场景落地经验（如对话机器人、数据分析、内容生成等）者优先；6. 了解数据库技术（MySQL/Redis/MongoDB等）、云计算平台（阿里云 / 腾讯云 / AWS 等）及容器化技术（Docker/K8s）者优先；7. 具备良好的需求拆解能力、逻辑思维能力及问题排查能力，能独立解决大模型开发、AI 系统搭建中的复杂技术问题；8. 拥有较强的沟通协作能力、责任心及学习能力，能快速跟进 AI 领域技术迭代，适应业务场景变化。
AI训练师-Agent/workflow-北京,外企德科数字技术有限公司,1.3-2万,北京·海淀·北下关,经验不限,本科,合资,10000人以上,软件/IT服务,,职位描述 AI数据策略运营北京-方恒1. 负责大模型数据项目的标注及评测工作，能够高质量完成项目的标注工作；并对项目交付过程中的潜在风险进行及时评估和分析，制定相应的风险应对策略。2. 熟练使用Prompt engineering、Agent/workflow等技术进行项目提效以及自动化探索，通过技术手段提升项目人效和质量；3. 能够统筹跨部门资源，牵引数据团队和算法、产品团队的深度融 合，共同制定并明确标注规范与交付标准，确保项目目标高质量达成；4. 通过技术分享和实践指导，提升数据团队对大语言模型及前沿技术的理解和应用能力，推动团队达成业务目标。 要求： 1.本科及以上学历优先，专业背景不限；熟悉Python等编程语言优先 【补充：具备较高文本（语义）理解、文本撰写及检索知识能力，有较好的总结判断能力更优先】 2. 在PE、Agent等技术的使用上有落地成果，了解并且使用过市面上多种大模型，有过数据标注经验的优先； 3. 1年以上大模型领域相关工作经验，熟悉数据生产全流程，对大模型训练、评测及应用领域有浓厚兴趣和热情，持续关注前沿研究与技术趋势，具备快速学习与探索能力。 4. 思路清晰，逻辑性强，具备跨团队协作与沟通能力，能够在复杂项目环境中独立推进工作
Ba-Purchasing领域需求分析师,北京中企悦智科技有限公司,1.8-2.3万,北京·朝阳·麦子店,5-10年,本科,民营,20-99人,人工智能,,职位描述 知名外企外包岗位。 【职责描述】：1、 参与招聘岗位相关领域产品的设计及实施经验；2、 组织进行需求方案设计与开发，撰写需求说明书，需求原型，开发需求说明书，概要设计文档，DoR，DoD等，并能积极组织需求评审，开发资源协调，系统上线等各个环节的推动和管理；3、 负责在需求进程过程中的跨部门协调沟通工作，能够协调各资源以确保项目顺利发展；4、 熟练敏捷工作模式，拆解用户故事，并录入到敏捷管理工具（jira，Conflunece），并持续进行跟踪；5、 有过汽车行业或招聘岗位领域咨询业务背景优先 【任职要求】：1、 本科及以上学历，计算机相关专业优先；2、 6年以上工作经验、5年以上产品设计经验； 3、 2年以上敏捷开发管理经验（项目2~4周一个迭代）；4、 能够熟练使用Axure，PPT，jira，confluence等办公工具；工作细致，具备良好的文档书写能力5、 逻辑思维缜密，问题理解及表达能力强，善于沟通，擅于团队合作，能在高压下工作并快速产生成果6、 具有一定敏捷项目管理经验者优先；7、 性格开朗，自我学习，自我驱动，有明确的结果导向和目标意识8、 具备良好的沟通表达能力，极强的逻辑分析能力，严谨细致的逻辑思维能力，极强的保密意思和良好的职业道德；9、 有一定AI编程能力优先推荐（使用大模型-Trae/Copilot/Claude进行VsCode等自动化变成），并能够根据AI的市场环境变化，不断提升自己AI能力，支持产品/应用的AI转型10、 有基本英语读写能力，听说能力者优先11、可以远程办公
agent工程师,北京新锐在线科技有限公司,1.4-1.5万,北京·通州·马驹桥,1-3年,本科,民营,100-299人,软件/IT服务,,职位描述 工作职责：分析用户业务需求，编写可执行的AI应用技术方案；使用Python语言，实现前期可行性验证和技术尝试；基于Agent智能体平台，实现用户需求，发布为api，提供其他系统调用；基于Agent智能体平台，集成现有业务系统接口。技能要求：熟悉deepseek、qwen等大模型，熟悉大模型相关原理；熟练使用Python开发语言；熟悉dify、FastGPT等智能体开发平台；熟悉知识检索RAG相关原理与检索优化；熟悉数据处理的基本流程，有过数据处理的相关经验；熟悉保险相关业务，有保险行业相关工作经验。
